Latitude,Longitude,SST,Number,Season,Bathymetry,BathymetrySD,Species,Dist2Coast,Ocean,Season2,Nitrate,MLD,Chl,PA,Preds
-10,151,27.75807,0,apriljune,-1.460483,868.5861,swordfish,12.18725,pacific,3,0.231548,25.43137,0.206399,0,0.024839490826122294
-10,152,26.6258,0,julsept,-1.483658,1021.528,swordfish,21.29232,pacific,4,0,33.54961,0.178204,0,0.06519996560287657
-10,153,28.26659,0,octoberdec,-1.837788,909.7963,swordfish,61.71238,pacific,2,0.219082,24.96576,0.117318,0,0.04139052797293335
-10,153,26.85297,0,julsept,-1.837788,909.7963,swordfish,61.71238,pacific,4,0,35.20461,0.145649,0,0.070776494700744
-10,153,27.97652,0,apriljune,-1.837788,909.7963,swordfish,61.71238,pacific,3,0.235529,27.76378,0.134252,0,0.02722119856856083
-10,154,28.16058,0,apriljune,-3.205649,627.0285,swordfish,95.41066,pacific,3,0.237397,28.79065,0.120892,0,0.02553252198206417
-10,154,29.24827,0,janmarch,-3.205649,627.0285,swordfish,95.41066,pacific,2,0.045125,19.10011,0.09807,0,0.03070742348883442
-10,154,27.03732,0,julsept,-3.205649,627.0285,swordfish,95.41066,pacific,4,0,36.14832,0.138661,0,0.07076965773336236
-10,154,28.46468,0,octoberdec,-3.205649,627.0285,swordfish,95.41066,pacific,2,0.248558,26.2626,0.122705,0,0.03184803306268173
-10,155,27.20082,0,julsept,-3.479252,305.1015,swordfish,165.8004,pacific,4,0,37.17322,0.136059,0,0.06950006587628234
-10,155,29.33077,0,janmarch,-3.479252,305.1015,swordfish,165.8004,pacific,2,0.052549,20.04612,0.107331,0,0.025011864632223105
-10,155,28.57153,0,octoberdec,-3.479252,305.1015,swordfish,165.8004,pacific,2,0.26457,26.92523,0.129608,0,0.026352168659196124
-10,155,28.33193,0,apriljune,-3.479252,305.1015,swordfish,165.8004,pacific,3,0.24202099999999999,30.08725,0.125505,0,0.021498419653679293
-10,156,27.35497,0,julsept,-3.622257,376.9205,swordfish,211.812,pacific,4,0,38.83638,0.147135,0,0.06446212641018732
-10,156,28.59759,0,octoberdec,-3.622257,376.9205,swordfish,211.812,pacific,2,0.247376,27.43214,0.118269,0,0.026894054076562555
-10,156,28.48215,0,apriljune,-3.622257,376.9205,swordfish,211.812,pacific,3,0.213177,31.95222,0.122665,0,0.020026146936005178
-10,157,27.50338,0,julsept,-3.792769,463.8059,swordfish,188.9285,pacific,4,0,40.79409,0.15884,0,0.059425017566988626
-10,157,28.64064,0,octoberdec,-3.792769,463.8059,swordfish,188.9285,pacific,2,0.243055,28.03745,0.111745,0,0.025867773466002577
-10,157,29.34361,0,janmarch,-3.792769,463.8059,swordfish,188.9285,pacific,2,0.081474,20.96471,0.112444,0,0.020042488859372373
-10,157,28.60852,0,apriljune,-3.792769,463.8059,swordfish,188.9285,pacific,3,0.191844,33.4515,0.141923,0,0.016786951179384467
-10,158,27.64833,0,julsept,-3.084244,1301.276,swordfish,140.8059,pacific,4,0.04994,41.73148,0.179597,0,0.04517699594967958
-10,158,28.69516,0,octoberdec,-3.084244,1301.276,swordfish,140.8059,pacific,2,0.185996,28.30869,0.139101,0,0.0238184255294788
-10,158,29.34437,0,janmarch,-3.084244,1301.276,swordfish,140.8059,pacific,2,0.126299,20.6285,0.110379,0,0.01686423361917799
-10,158,28.70336,0,apriljune,-3.084244,1301.276,swordfish,140.8059,pacific,3,0.170716,33.76932,0.145102,0,0.015441229631015664
-10,159,28.71649,1,octoberdec,-1.890491,1404.882,swordfish,67.91228,pacific,2,0.107725,29.20871,0.168148,1,0.025078540633050383
-10,159,28.73346,0,apriljune,-1.890491,1404.882,swordfish,67.91228,pacific,3,0.110943,33.45333,0.164741,0,0.01590509222816662
-10,161,27.93105,0,julsept,-1.486037,838.7468,swordfish,16.20443,pacific,4,0,41.16712,0.133248,0,0.05239529468035455
-10,161,28.73222,0,octoberdec,-1.486037,838.7468,swordfish,16.20443,pacific,2,3.3e-4,29.91281,0.128885,0,0.03715191706366467
-10,162,27.93429,0,julsept,-3.96382,1121.761,swordfish,34.38883,pacific,4,5.22e-4,41.00873,0.106095,0,0.05696300682980842
-10,162,28.74162,0,apriljune,-3.96382,1121.761,swordfish,34.38883,pacific,3,0.001472,28.10644,0.127753,0,0.02284979555858696
-10,162,28.73365,0,octoberdec,-3.96382,1121.761,swordfish,34.38883,pacific,2,5.62e-4,31.42217,0.086228,0,0.044623275138598525
-10,166,28.08764,0,julsept,-2.898344,909.6397,swordfish,33.69105,pacific,4,0.054076,45.18697,0.087112,0,0.043679542551094595
-10,167,28.8147,0,octoberdec,-3.378897,857.4921,swordfish,76.90635,pacific,2,0.066217,34.21799,0.055769,0,0.035485549580909735
-10,168,28.88834,0,apriljune,-3.826676,543.0294,swordfish,152.9973,pacific,3,0.065662,34.20426,0.091323,0,0.015500573682919188
-10,169,28.92089,0,apriljune,-4.029314,720.5209,swordfish,209.3467,pacific,3,0.052702,35.73474,0.089433,0,0.015260580168343023
-10,171,28.22632,0,julsept,-4.863751,257.3919,swordfish,352.8685,pacific,4,0.052125,44.02159,0.075813,0,0.037078008154066956
-11,144,25.21068,1,julsept,-1.008297,455.0993,swordfish,123.094,pacific,4,0.289123,45.89844,0.173627,1,0.043261387537882286
-11,144,27.73823,1,octoberdec,-1.008297,455.0993,swordfish,123.094,pacific,2,0.096967,21.1896,0.150439,1,0.10497804712896339
-11,145,27.56994,1,octoberdec,-1.288893,382.0539,swordfish,215.8325,pacific,2,0.103141,23.09338,0.140555,1,0.1030738428534644
-11,145,25.29744,1,julsept,-1.288893,382.0539,swordfish,215.8325,pacific,4,0.280325,48.50607,0.131605,1,0.050328518990413684
-11,146,25.45121,0,julsept,-1.834997,241.3059,swordfish,206.2903,pacific,4,0.263314,51.21237,0.126709,0,0.0529209701945161
-11,146,27.43937,1,octoberdec,-1.834997,241.3059,swordfish,206.2903,pacific,2,0.109994,24.84458,0.11566800000000001,1,0.10674923438422337
-11,147,25.55282,0,julsept,-2.139879,587.114,swordfish,157.1376,pacific,4,0.231735,51.76899,0.194611,0,0.043289111110812795
-11,147,27.41109,0,octoberdec,-2.139879,587.114,swordfish,157.1376,pacific,2,0.118847,24.50179,0.206953,0,0.07263783442112046
-11,147,27.26904,0,apriljune,-2.139879,587.114,swordfish,157.1376,pacific,3,0.258596,36.21377,0.247607,0,0.030077028150282722
-11,148,27.47964,0,octoberdec,-1.615872,824.196,swordfish,140.0614,pacific,2,0.116091,22.98025,0.303392,0,0.05660564245493937
-11,148,25.60812,0,julsept,-1.615872,824.196,swordfish,140.0614,pacific,4,0.209435,49.89054,0.38178,0,0.02995058252693374
-11,148,27.33412,0,apriljune,-1.615872,824.196,swordfish,140.0614,pacific,3,0.24141,33.16841,0.398152,0,0.022669938832565822
-11,149,25.69809,0,julsept,-1.174538,801.9806,swordfish,110.2924,pacific,4,0.204666,43.9375,0.398885,0,0.028577168824376272
-11,149,27.55763,0,octoberdec,-1.174538,801.9806,swordfish,110.2924,pacific,2,0.105717,19.87856,0.251374,0,0.06162354999464647
-11,150,27.60794,0,octoberdec,-0.4682432,565.4115,swordfish,76.30373,pacific,2,0.225712,16.88887,0.276687,0,0.04051856492878009
-11,151,27.48678,0,apriljune,-0.7628929,749.0495,swordfish,54.52813,pacific,3,0.230277,27.30331,0.278042,0,0.024731310273428873
-11,151,25.96254,0,julsept,-0.7628929,749.0495,swordfish,54.52813,pacific,4,0.06098,34.1343,0.220975,0,0.05604342806224587
-11,151,27.68446,0,octoberdec,-0.7628929,749.0495,swordfish,54.52813,pacific,2,0.106418,16.8313,0.208506,0,0.061545204406207636
-11,152,27.54552,0,apriljune,-1.745603,956.5357,swordfish,34.9923,pacific,3,0.233815,27.55101,0.189649,0,0.02909303021863231
-11,152,26.1543,0,julsept,-1.745603,956.5357,swordfish,34.9923,pacific,4,0.013366,34.60196,0.164594,0,0.07359853651338226
-11,152,27.79584,0,octoberdec,-1.745603,956.5357,swordfish,34.9923,pacific,2,0.154897,18.75411,0.142475,0,0.062229332515939054
-11,153,27.96856,0,octoberdec,-2.884763,574.5677,swordfish,18.06607,pacific,2,0.202898,22.09883,0.105585,0,0.059591371014973187
-11,153,27.66677,0,apriljune,-2.884763,574.5677,swordfish,18.06607,pacific,3,0.231121,28.6797,0.136912,0,0.033367982207547775
-11,153,28.998169999999998,0,janmarch,-2.884763,574.5677,swordfish,18.06607,pacific,2,0.08072,13.87383,0.109268,0,0.04000375349308552
-11,153,26.383,0,julsept,-2.884763,574.5677,swordfish,18.06607,pacific,4,0,37.22604,0.130175,0,0.08384708198030624
-11,154,27.83454,0,apriljune,-2.902697,669.9802,swordfish,43.35141,pacific,3,0.233488,31.14452,0.125424,0,0.032483060550512595
-11,154,26.61114,0,julsept,-2.902697,669.9802,swordfish,43.35141,pacific,4,0,40.8456,0.130164,0,0.08103316874979546
-11,154,28.17582,1,octoberdec,-2.902697,669.9802,swordfish,43.35141,pacific,2,0.240168,26.43023,0.098941,1,0.050109710347267855
-11,154,29.14105,0,janmarch,-2.902697,669.9802,swordfish,43.35141,pacific,2,0.06725,17.02237,0.094607,0,0.03748810615584413
-11,155,26.81153,0,julsept,-2.808907,1081.867,swordfish,137.1869,pacific,4,0,44.19234,0.148395,0,0.07324279954272939
-11,155,28.30147,0,octoberdec,-2.808907,1081.867,swordfish,137.1869,pacific,2,0.259428,30.38463,0.102533,0,0.04224197009139018
-11,155,27.99677,0,apriljune,-2.808907,1081.867,swordfish,137.1869,pacific,3,0.23684,34.07172,0.12777,0,0.029154193950209614
-11,156,28.35361,0,octoberdec,-3.381184,684.127,swordfish,243.2649,pacific,2,0.252616,33.06444,0.101737,0,0.03980817876435573
-11,156,26.99054,0,julsept,-3.381184,684.127,swordfish,243.2649,pacific,4,0,47.06653,0.150725,0,0.07062158902277083
-11,157,28.41476,0,octoberdec,-2.198943,1339.191,swordfish,247.26,pacific,2,0.236794,33.59445,0.102019,0,0.03769876044273998
-11,157,27.15961,0,julsept,-2.198943,1339.191,swordfish,247.26,pacific,4,0,48.19029,0.151406,0,0.06849875956110633
-11,158,28.48083,0,octoberdec,-2.801277,827.9431,swordfish,142.8476,pacific,2,0.173043,31.38782,0.120505,0,0.036466849602722215
-11,158,27.32133,0,julsept,-2.801277,827.9431,swordfish,142.8476,pacific,4,0.045861,46.89051,0.162779,0,0.055297548933714774
-11,158,29.26514,0,janmarch,-2.801277,827.9431,swordfish,142.8476,pacific,2,0.132022,21.18262,0.091257,0,0.023048102224630655
-11,159,27.44241,0,julsept,-3.165168,991.4988,swordfish,46.50912,pacific,4,0.063347,45.42741,0.179053,0,0.04776307891052753
-11,159,28.48338,0,octoberdec,-3.165168,991.4988,swordfish,46.50912,pacific,2,0.091945,29.16284,0.131743,0,0.04182363131853497
-11,159,28.48375,0,apriljune,-3.165168,991.4988,swordfish,46.50912,pacific,3,0.101415,34.1427,0.143944,0,0.024966897322902217
-11,160,28.44287,1,octoberdec,-3.810497,1310.838,swordfish,31.90156,pacific,2,0.031089,28.1621,0.119246,1,0.05268155931359516
-11,161,27.59253,0,julsept,-2.171265,1705.821,swordfish,75.66563,pacific,4,0.028064,42.29869,0.157584,0,0.05242914889865452
-11,161,28.43338,0,octoberdec,-2.171265,1705.821,swordfish,75.66563,pacific,2,0.019406,29.23289,0.153051,0,0.04586557705719988
-11,162,28.45571,0,octoberdec,-2.827019,1460.791,swordfish,73.58145,pacific,2,5.36e-4,31.27612,0.11791600000000001,0,0.05312570539535713
-11,162,29.29893,0,janmarch,-2.827019,1460.791,swordfish,73.58145,pacific,2,0.00141,18.41456,0.118046,0,0.024300134996645333
-11,163,28.48587,1,octoberdec,-3.084916,791.8461,swordfish,135.5298,pacific,2,3.41e-4,33.32358,0.074907,1,0.06413340276805812
-11,163,27.62468,0,julsept,-3.084916,791.8461,swordfish,135.5298,pacific,4,0.001623,43.9586,0.105,0,0.06543620636524193
-11,163,29.30938,0,janmarch,-3.084916,791.8461,swordfish,135.5298,pacific,2,0.001582,20.46731,0.091457,0,0.026635476474064515
-11,166,27.70474,0,julsept,-1.564838,814.1378,swordfish,29.55515,pacific,4,0.047635,45.44436,0.116364,0,0.0471236401574055
-11,167,27.78687,0,julsept,-2.450737,805.0678,swordfish,65.55647,pacific,4,0.062422,46.21222,0.09397,0,0.04815512123701639
-11,168,28.60511,0,octoberdec,-3.574181,292.186,swordfish,95.74895,pacific,2,0.060189,35.2883,0.051736,0,0.04891529161123966
-11,169,28.73765,0,apriljune,-3.632247,530.2392,swordfish,116.9359,pacific,3,0.05415,39.08909,0.094444,0,0.01964361775438709
-11,171,28.78536,0,apriljune,-4.202009,607.3416,swordfish,304.8789,pacific,3,0.042078,38.08293,0.080458,0,0.01981320244317256
-11,172,28.76664,0,apriljune,-3.885848,563.1718,swordfish,409.5389,pacific,3,0.045905,36.40755,0.074805,0,0.01998006199886705
-11,173,28.76551,0,apriljune,-4.676286,393.0494,swordfish,395.5975,pacific,3,0.045707,35.75274,0.073814,0,0.019423942765894545
-11,178,29.0752,0,apriljune,-4.694328,192.4834,swordfish,131.1876,pacific,3,0.081101,35.01174,0.0595,0,0.012200428520109273
-12,144,27.65219,1,octoberdec,-1.664695,733.0321,swordfish,109.7309,pacific,2,0.081139,29.81634,0.129253,1,0.13510108684881236
-12,144,24.94927,1,julsept,-1.664695,733.0321,swordfish,109.7309,pacific,4,0.230863,56.71822,0.143805,1,0.05322420822217557
-12,145,25.10047,0,julsept,-1.779692,354.4769,swordfish,201.1541,pacific,4,0.224113,60.1573,0.119288,0,0.06186429373369715
-12,145,27.52569,0,octoberdec,-1.779692,354.4769,swordfish,201.1541,pacific,2,0.084802,32.60945,0.103392,0,0.1435440087294085
